,date,neighbourhood,property type,daily rate,annual rate
22143,2015-12,West of Twin Peaks,Apartment,$50.00,18250.0
22144,2015-12,West of Twin Peaks,House,$120.00,43800.0
22145,2015-12,West of Twin Peaks,House,$100.00,36500.0
22146,2015-12,West of Twin Peaks,House,$139.00,50735.0
22147,2015-12,West of Twin Peaks,House,$100.00,36500.0
22148,2015-12,West of Twin Peaks,House,"$1,595.00",582175.0
22149,2015-12,West of Twin Peaks,House,$650.00,237250.0
22150,2015-12,West of Twin Peaks,House,$235.00,85775.0
22151,2015-12,West of Twin Peaks,Apartment,$225.00,82125.0
22152,2015-12,West of Twin Peaks,House,$575.00,209875.0
22153,2015-12,West of Twin Peaks,House,$159.00,58035.0
22154,2015-12,West of Twin Peaks,House,$35.00,12775.0
22155,2015-12,West of Twin Peaks,Apartment,$380.00,138700.0
22156,2015-12,West of Twin Peaks,House,$79.00,28835.0
22157,2015-12,West of Twin Peaks,House,$125.00,45625.0
22158,2015-12,West of Twin Peaks,Apartment,$125.00,45625.0
22159,2015-12,West of Twin Peaks,House,$65.00,23725.0
22160,2015-12,West of Twin Peaks,House,$100.00,36500.0
22161,2015-12,West of Twin Peaks,House,$259.00,94535.0
22162,2015-12,West of Twin Peaks,Apartment,$170.00,62050.0
22163,2015-12,West of Twin Peaks,House,$349.00,127385.0
22164,2015-12,West of Twin Peaks,House,$89.00,32485.0
22165,2015-12,West of Twin Peaks,House,$179.00,65335.0
22166,2015-12,West of Twin Peaks,Apartment,$195.00,71175.0
22167,2015-12,West of Twin Peaks,House,$39.00,14235.0
22168,2015-12,West of Twin Peaks,House,$100.00,36500.0
22169,2015-12,West of Twin Peaks,House,$310.00,113150.0
22170,2015-12,West of Twin Peaks,House,$175.00,63875.0
22171,2015-12,West of Twin Peaks,House,$118.00,43070.0
22172,2015-12,West of Twin Peaks,House,$99.00,36135.0
22173,2015-12,West of Twin Peaks,Apartment,$115.00,41975.0
22174,2015-12,West of Twin Peaks,House,$85.00,31025.0
22175,2015-12,West of Twin Peaks,House,$89.00,32485.0
22176,2015-12,West of Twin Peaks,Apartment,$145.00,52925.0
22177,2015-12,West of Twin Peaks,House,$325.00,118625.0
22178,2015-12,West of Twin Peaks,House,$300.00,109500.0
22179,2015-12,West of Twin Peaks,House,$99.00,36135.0
22180,2015-12,West of Twin Peaks,House,$250.00,91250.0
22181,2015-12,West of Twin Peaks,House,$250.00,91250.0
22182,2015-12,West of Twin Peaks,House,$400.00,146000.0
22183,2015-12,West of Twin Peaks,House,$124.00,45260.0
22184,2015-12,West of Twin Peaks,House,"$1,399.00",510635.0
22185,2015-12,West of Twin Peaks,Apartment,$125.00,45625.0
22186,2015-12,West of Twin Peaks,House,$119.00,43435.0
22187,2015-12,West of Twin Peaks,House,$179.00,65335.0
22188,2015-12,West of Twin Peaks,House,$120.00,43800.0
22189,2015-12,West of Twin Peaks,House,$145.00,52925.0
22190,2015-12,West of Twin Peaks,House,$500.00,182500.0
22191,2015-12,West of Twin Peaks,House,"$3,285.00",1199025.0
22192,2015-12,West of Twin Peaks,House,$90.00,32850.0
22193,2015-12,West of Twin Peaks,House,"$1,199.00",437635.0
22194,2015-12,West of Twin Peaks,House,$115.00,41975.0
22195,2015-12,West of Twin Peaks,Apartment,$119.00,43435.0
22196,2015-12,West of Twin Peaks,Condominium,$125.00,45625.0
22197,2015-12,West of Twin Peaks,House,$59.00,21535.0
22198,2015-12,West of Twin Peaks,House,$100.00,36500.0
22199,2015-12,West of Twin Peaks,House,$150.00,54750.0
22200,2015-12,West of Twin Peaks,House,$105.00,38325.0
22201,2015-12,Inner Richmond,Apartment,$117.00,42705.0
22202,2015-12,Inner Richmond,Apartment,$255.00,93075.0
22203,2015-12,Inner Richmond,House,"$1,000.00",365000.0
22204,2015-12,Inner Richmond,House,$95.00,34675.0
22205,2015-12,Inner Richmond,Apartment,$110.00,40150.0
22206,2015-12,Inner Richmond,Apartment,$135.00,49275.0
22207,2015-12,Inner Richmond,Apartment,$99.00,36135.0
22208,2015-12,Inner Richmond,House,$189.00,68985.0
22209,2015-12,Inner Richmond,Apartment,$125.00,45625.0
22210,2015-12,Inner Richmond,Apartment,$250.00,91250.0
22211,2015-12,Inner Richmond,House,$89.00,32485.0
22212,2015-12,Inner Richmond,Apartment,$180.00,65700.0
22213,2015-12,Inner Richmond,House,$70.00,25550.0
22214,2015-12,Inner Richmond,House,$140.00,51100.0
22215,2015-12,Inner Richmond,Apartment,$125.00,45625.0
22216,2015-12,Inner Richmond,House,$115.00,41975.0
22217,2015-12,Inner Richmond,Apartment,$390.00,142350.0
22218,2015-12,Inner Richmond,Apartment,$150.00,54750.0
22219,2015-12,Inner Richmond,Apartment,$110.00,40150.0
22220,2015-12,Inner Richmond,House,$90.00,32850.0
22221,2015-12,Inner Richmond,Apartment,$45.00,16425.0
22222,2015-12,Inner Richmond,Apartment,$125.00,45625.0
22223,2015-12,Inner Richmond,House,$100.00,36500.0
22224,2015-12,Inner Richmond,House,$285.00,104025.0
22225,2015-12,Inner Richmond,Apartment,$190.00,69350.0
22226,2015-12,Inner Richmond,House,$193.00,70445.0
22227,2015-12,Inner Richmond,House,$110.00,40150.0
22228,2015-12,Inner Richmond,House,$125.00,45625.0
22229,2015-12,Inner Richmond,Apartment,$375.00,136875.0
22230,2015-12,Inner Richmond,House,$260.00,94900.0
22231,2015-12,Inner Richmond,Apartment,$95.00,34675.0
22232,2015-12,Inner Richmond,Apartment,$685.00,250025.0
22233,2015-12,Inner Richmond,House,$877.00,320105.0
22234,2015-12,Inner Richmond,Apartment,$150.00,54750.0
22235,2015-12,Inner Richmond,House,$300.00,109500.0
22236,2015-12,Inner Richmond,Apartment,$150.00,54750.0
22237,2015-12,Inner Richmond,House,$600.00,219000.0
22238,2015-12,Inner Richmond,Apartment,$175.00,63875.0
22239,2015-12,Inner Richmond,Apartment,$90.00,32850.0
22240,2015-12,Inner Richmond,Apartment,$85.00,31025.0
22241,2015-12,Inner Richmond,Apartment,$61.00,22265.0
22242,2015-12,Inner Richmond,Apartment,$170.00,62050.0
22243,2015-12,Inner Richmond,Apartment,$65.00,23725.0
22244,2015-12,Inner Richmond,Condominium,$75.00,27375.0
22245,2015-12,Inner Richmond,Apartment,$73.00,26645.0
22246,2015-12,Inner Richmond,Apartment,$204.00,74460.0
22247,2015-12,Inner Richmond,House,$125.00,45625.0
22248,2015-12,Inner Richmond,Apartment,$180.00,65700.0
22249,2015-12,Inner Richmond,Apartment,$75.00,27375.0
22250,2015-12,Inner Richmond,House,$60.00,21900.0
22251,2015-12,Inner Richmond,House,$450.00,164250.0
22252,2015-12,Inner Richmond,House,$350.00,127750.0
22253,2015-12,Inner Richmond,House,$608.00,221920.0
22254,2015-12,Inner Richmond,Apartment,$250.00,91250.0
22255,2015-12,Inner Richmond,Apartment,$180.00,65700.0
22256,2015-12,Inner Richmond,Apartment,$375.00,136875.0
22257,2015-12,Inner Richmond,House,$90.00,32850.0
22258,2015-12,Inner Richmond,House,$109.00,39785.0
22259,2015-12,Inner Richmond,Apartment,$125.00,45625.0
22260,2015-12,Inner Richmond,Apartment,$114.00,41610.0
22261,2015-12,Inner Richmond,House,$100.00,36500.0
22262,2015-12,Inner Richmond,Apartment,$115.00,41975.0
22263,2015-12,Inner Richmond,House,$250.00,91250.0
22264,2015-12,Inner Richmond,Apartment,$210.00,76650.0
22265,2015-12,Inner Richmond,Apartment,$329.00,120085.0
22266,2015-12,Inner Richmond,House,$75.00,27375.0
22267,2015-12,Inner Richmond,House,$90.00,32850.0
22268,2015-12,Inner Richmond,House,$59.00,21535.0
22269,2015-12,Inner Richmond,Apartment,$325.00,118625.0
22270,2015-12,Inner Richmond,Apartment,$300.00,109500.0
22271,2015-12,Inner Richmond,House,$100.00,36500.0
22272,2015-12,Inner Richmond,Apartment,$70.00,25550.0
22273,2015-12,Inner Richmond,House,$150.00,54750.0
22274,2015-12,Inner Richmond,House,$425.00,155125.0
22275,2015-12,Inner Richmond,Apartment,$200.00,73000.0
22276,2015-12,Inner Richmond,Apartment,$61.00,22265.0
22277,2015-12,Inner Richmond,House,$500.00,182500.0
22278,2015-12,Inner Richmond,Apartment,$125.00,45625.0
22279,2015-12,Inner Richmond,House,$140.00,51100.0
22280,2015-12,Inner Richmond,Apartment,$300.00,109500.0
22281,2015-12,Inner Richmond,House,$120.00,43800.0
22282,2015-12,Inner Richmond,House,$69.00,25185.0
22283,2015-12,Inner Richmond,Apartment,$89.00,32485.0
22284,2015-12,Inner Richmond,Apartment,$109.00,39785.0
22285,2015-12,Inner Richmond,Apartment,$105.00,38325.0
22286,2015-12,Inner Richmond,Apartment,$200.00,73000.0
22287,2015-12,Inner Richmond,Apartment,$60.00,21900.0
22288,2015-12,Inner Richmond,Apartment,$150.00,54750.0
22289,2015-12,Inner Richmond,Apartment,$70.00,25550.0
22290,2015-12,Inner Richmond,Apartment,$175.00,63875.0
22291,2015-12,Inner Richmond,Apartment,$115.00,41975.0
22292,2015-12,Inner Richmond,House,$140.00,51100.0
22293,2015-12,Inner Richmond,Apartment,$200.00,73000.0
22294,2015-12,Inner Richmond,Apartment,$150.00,54750.0
22295,2015-12,Inner Richmond,Townhouse,$85.00,31025.0
22296,2015-12,Inner Richmond,Condominium,$350.00,127750.0
22297,2015-12,Inner Richmond,Apartment,$110.00,40150.0
22298,2015-12,Inner Richmond,House,$250.00,91250.0
22299,2015-12,Inner Richmond,House,$295.00,107675.0
22300,2015-12,Inner Richmond,Apartment,$114.00,41610.0
22301,2015-12,Inner Richmond,Apartment,$99.00,36135.0
22302,2015-12,Inner Richmond,Apartment,$68.00,24820.0
22303,2015-12,Inner Richmond,Apartment,$175.00,63875.0
22304,2015-12,Inner Richmond,House,$105.00,38325.0
22305,2015-12,Inner Richmond,Apartment,$150.00,54750.0
22306,2015-12,Inner Richmond,House,$110.00,40150.0
22307,2015-12,Inner Richmond,Apartment,$320.00,116800.0
22308,2015-12,Inner Richmond,House,$91.00,33215.0
22309,2015-12,Inner Richmond,House,$89.00,32485.0
22310,2015-12,Inner Richmond,Apartment,$99.00,36135.0
22311,2015-12,Inner Richmond,Apartment,$175.00,63875.0
22312,2015-12,Inner Richmond,House,$500.00,182500.0
22313,2015-12,Inner Richmond,House,$250.00,91250.0
22314,2015-12,Inner Richmond,Condominium,$225.00,82125.0
22315,2015-12,Inner Richmond,Apartment,$140.00,51100.0
22316,2015-12,Inner Richmond,House,$450.00,164250.0
22317,2015-12,Inner Richmond,Apartment,$200.00,73000.0
22318,2015-12,Inner Richmond,Apartment,$250.00,91250.0
22319,2015-12,Inner Richmond,Apartment,$99.00,36135.0
22320,2015-12,Inner Richmond,Apartment,$150.00,54750.0
22321,2015-12,Inner Richmond,Apartment,$135.00,49275.0
22322,2015-12,Inner Richmond,Apartment,$64.00,23360.0
22323,2015-12,Inner Richmond,Apartment,$250.00,91250.0
22324,2015-12,Inner Richmond,Apartment,$195.00,71175.0
22325,2015-12,Inner Richmond,Apartment,$275.00,100375.0
22326,2015-12,Inner Richmond,House,$175.00,63875.0
22327,2015-12,Inner Richmond,Apartment,$155.00,56575.0
22328,2015-12,Inner Richmond,Apartment,$329.00,120085.0
22329,2015-12,Inner Richmond,Apartment,$198.00,72270.0
22330,2015-12,Inner Richmond,Townhouse,$325.00,118625.0
22331,2015-12,Inner Richmond,House,$79.00,28835.0
22332,2015-12,Inner Richmond,Apartment,$85.00,31025.0
22333,2015-12,Inner Richmond,Apartment,$120.00,43800.0
22334,2015-12,Inner Richmond,Apartment,$75.00,27375.0
22335,2015-12,Inner Richmond,House,$105.00,38325.0
22336,2015-12,Inner Richmond,Apartment,$220.00,80300.0
22337,2015-12,Inner Richmond,House,$250.00,91250.0
22338,2015-12,Inner Richmond,House,$499.00,182135.0
22339,2015-12,Inner Richmond,House,$350.00,127750.0
22340,2015-12,Inner Richmond,Apartment,$200.00,73000.0
22341,2015-12,Inner Richmond,House,$92.00,33580.0
22342,2015-12,Inner Richmond,Apartment,$80.00,29200.0
22343,2015-12,Inner Richmond,Apartment,$65.00,23725.0
22344,2015-12,Inner Richmond,Apartment,$110.00,40150.0
22345,2015-12,Inner Richmond,Apartment,$230.00,83950.0
22346,2015-12,Inner Richmond,Apartment,$180.00,65700.0
22347,2015-12,Inner Richmond,House,$80.00,29200.0
22348,2015-12,Inner Richmond,Apartment,$124.00,45260.0
22349,2015-12,Inner Richmond,Apartment,$75.00,27375.0
22350,2015-12,Inner Richmond,House,$115.00,41975.0
22351,2015-12,Inner Richmond,House,$697.00,254405.0
22352,2015-12,Inner Richmond,Apartment,$105.00,38325.0
22353,2015-12,Inner Richmond,Apartment,$145.00,52925.0
22354,2015-12,Inner Richmond,Apartment,$325.00,118625.0
22355,2015-12,Inner Richmond,Apartment,$320.00,116800.0
22356,2015-12,Inner Richmond,House,$200.00,73000.0
22357,2015-12,Inner Richmond,Apartment,$200.00,73000.0
22358,2015-12,Inner Richmond,Apartment,$99.00,36135.0
22359,2015-12,Inner Richmond,Apartment,$200.00,73000.0
22360,2015-12,Inner Richmond,Apartment,$100.00,36500.0
22361,2015-12,Inner Richmond,Apartment,$389.00,141985.0
22362,2015-12,Inner Richmond,Apartment,$80.00,29200.0
22363,2015-12,Inner Richmond,Apartment,$179.00,65335.0
22364,2015-12,Inner Richmond,Apartment,$275.00,100375.0
22365,2015-12,Inner Richmond,House,$100.00,36500.0
22366,2015-12,Inner Richmond,House,$700.00,255500.0
22367,2015-12,Inner Richmond,House,$395.00,144175.0
22368,2015-12,Inner Richmond,Apartment,$175.00,63875.0
22369,2015-12,Inner Richmond,House,$135.00,49275.0
22370,2015-12,Inner Richmond,House,$450.00,164250.0
22371,2015-12,Inner Richmond,Apartment,$65.00,23725.0
22372,2015-12,Inner Richmond,House,$125.00,45625.0
22373,2015-12,Inner Richmond,Apartment,$90.00,32850.0
22374,2015-12,Inner Richmond,Apartment,$142.00,51830.0
22375,2015-12,Inner Richmond,Apartment,$180.00,65700.0
22376,2015-12,Inner Richmond,Apartment,$59.00,21535.0
22377,2015-12,Inner Richmond,Apartment,$70.00,25550.0
22378,2015-12,Inner Richmond,House,$145.00,52925.0
22379,2015-12,Inner Richmond,Apartment,$90.00,32850.0
22380,2015-12,Inner Richmond,Apartment,$188.00,68620.0
22381,2015-12,Inner Richmond,Apartment,$225.00,82125.0
22382,2015-12,Inner Richmond,Apartment,$140.00,51100.0
22383,2015-12,Inner Richmond,Other,$50.00,18250.0
22384,2015-12,Inner Richmond,Apartment,$189.00,68985.0
22385,2015-12,Inner Richmond,House,$290.00,105850.0
22386,2015-12,Inner Richmond,Apartment,$90.00,32850.0
22387,2015-12,Inner Richmond,Apartment,$167.00,60955.0
22388,2015-12,Inner Richmond,Condominium,$450.00,164250.0
22389,2015-12,Inner Richmond,Apartment,$400.00,146000.0
22390,2015-12,Inner Richmond,Apartment,$80.00,29200.0
22391,2015-12,Inner Richmond,Apartment,$65.00,23725.0
22392,2015-12,Inner Richmond,Apartment,$75.00,27375.0
22393,2015-12,Inner Richmond,Apartment,$80.00,29200.0
22394,2015-12,Inner Richmond,Apartment,$140.00,51100.0
22395,2015-12,Inner Richmond,Apartment,$80.00,29200.0
22396,2015-12,Inner Richmond,Apartment,$103.00,37595.0
22397,2015-12,Inner Richmond,House,$169.00,61685.0
22398,2015-12,Inner Richmond,House,$360.00,131400.0
22399,2015-12,Inner Richmond,Apartment,$95.00,34675.0
22400,2015-12,Inner Richmond,Apartment,$120.00,43800.0
22401,2015-12,Marina,Apartment,$250.00,91250.0
22402,2015-12,Marina,Apartment,$218.00,79570.0
22403,2015-12,Marina,Apartment,$150.00,54750.0
22404,2015-12,Marina,Apartment,$310.00,113150.0
22405,2015-12,Marina,House,$230.00,83950.0
22406,2015-12,Marina,Apartment,$100.00,36500.0
22407,2015-12,Marina,Condominium,$350.00,127750.0
22408,2015-12,Marina,Apartment,$250.00,91250.0
22409,2015-12,Marina,Apartment,$169.00,61685.0
22410,2015-12,Marina,Apartment,$375.00,136875.0
22411,2015-12,Marina,Apartment,$600.00,219000.0
22412,2015-12,Marina,Apartment,$185.00,67525.0
22413,2015-12,Marina,Apartment,$230.00,83950.0
22414,2015-12,Marina,Apartment,$500.00,182500.0
22415,2015-12,Marina,Apartment,$375.00,136875.0
22416,2015-12,Marina,Apartment,$275.00,100375.0
22417,2015-12,Marina,House,$129.00,47085.0
22418,2015-12,Marina,House,"$1,250.00",456250.0
22419,2015-12,Marina,Apartment,$195.00,71175.0
22420,2015-12,Marina,Apartment,$189.00,68985.0
22421,2015-12,Marina,House,$550.00,200750.0
22422,2015-12,Marina,Apartment,$95.00,34675.0
22423,2015-12,Marina,Apartment,$115.00,41975.0
22424,2015-12,Marina,Boat,$60.00,21900.0
22425,2015-12,Marina,Apartment,$250.00,91250.0
22426,2015-12,Marina,Apartment,$299.00,109135.0
22427,2015-12,Marina,Apartment,$175.00,63875.0
22428,2015-12,Marina,Apartment,$229.00,83585.0
22429,2015-12,Marina,Condominium,$333.00,121545.0
22430,2015-12,Marina,Other,$119.00,43435.0
22431,2015-12,Marina,House,$450.00,164250.0
22432,2015-12,Marina,House,$350.00,127750.0
22433,2015-12,Marina,House,$125.00,45625.0
22434,2015-12,Marina,Apartment,$260.00,94900.0
22435,2015-12,Marina,Apartment,$256.00,93440.0
22436,2015-12,Marina,Apartment,$100.00,36500.0
22437,2015-12,Marina,Apartment,$235.00,85775.0
22438,2015-12,Marina,Apartment,$199.00,72635.0
22439,2015-12,Marina,Apartment,$159.00,58035.0
22440,2015-12,Marina,Apartment,$175.00,63875.0
22441,2015-12,Marina,House,$135.00,49275.0
22442,2015-12,Marina,House,$850.00,310250.0
22443,2015-12,Marina,Apartment,$200.00,73000.0
22444,2015-12,Marina,Apartment,$225.00,82125.0
22445,2015-12,Marina,Apartment,$190.00,69350.0
22446,2015-12,Marina,Apartment,$169.00,61685.0
22447,2015-12,Marina,Apartment,$109.00,39785.0
22448,2015-12,Marina,Apartment,$449.00,163885.0
22449,2015-12,Marina,Apartment,$209.00,76285.0
22450,2015-12,Marina,Apartment,$415.00,151475.0
22451,2015-12,Marina,Apartment,$275.00,100375.0
22452,2015-12,Marina,Apartment,$100.00,36500.0
22453,2015-12,Marina,Apartment,$90.00,32850.0
22454,2015-12,Marina,Apartment,$395.00,144175.0
22455,2015-12,Marina,Apartment,$250.00,91250.0
22456,2015-12,Marina,Apartment,$350.00,127750.0
22457,2015-12,Marina,Apartment,$150.00,54750.0
22458,2015-12,Marina,Apartment,$200.00,73000.0
22459,2015-12,Marina,Apartment,$239.00,87235.0
22460,2015-12,Marina,House,$900.00,328500.0
22461,2015-12,Marina,Apartment,$250.00,91250.0
22462,2015-12,Marina,Apartment,$150.00,54750.0
22463,2015-12,Marina,Apartment,$455.00,166075.0
22464,2015-12,Marina,Apartment,$250.00,91250.0
22465,2015-12,Marina,Apartment,$180.00,65700.0
22466,2015-12,Marina,House,$334.00,121910.0
22467,2015-12,Marina,Apartment,$220.00,80300.0
22468,2015-12,Marina,Apartment,$139.00,50735.0
22469,2015-12,Marina,Apartment,$109.00,39785.0
22470,2015-12,Marina,Apartment,$435.00,158775.0
22471,2015-12,Marina,Apartment,$250.00,91250.0
22472,2015-12,Marina,Apartment,$119.00,43435.0
22473,2015-12,Marina,Apartment,$250.00,91250.0
22474,2015-12,Marina,Apartment,$154.00,56210.0
22475,2015-12,Marina,Other,$169.00,61685.0
22476,2015-12,Marina,Apartment,$475.00,173375.0
22477,2015-12,Marina,Apartment,$250.00,91250.0
22478,2015-12,Marina,Apartment,"$1,000.00",365000.0
22479,2015-12,Marina,Apartment,$199.00,72635.0
22480,2015-12,Marina,Apartment,$125.00,45625.0
22481,2015-12,Marina,Apartment,$205.00,74825.0
22482,2015-12,Marina,Townhouse,$125.00,45625.0
22483,2015-12,Marina,Apartment,$200.00,73000.0
22484,2015-12,Marina,Apartment,$200.00,73000.0
22485,2015-12,Marina,Apartment,$99.00,36135.0
22486,2015-12,Marina,Apartment,$300.00,109500.0
22487,2015-12,Marina,Apartment,$200.00,73000.0
22488,2015-12,Marina,Apartment,$400.00,146000.0
22489,2015-12,Marina,Apartment,$310.00,113150.0
22490,2015-12,Marina,Boat,$125.00,45625.0
22491,2015-12,Marina,Apartment,$200.00,73000.0
22492,2015-12,Marina,Apartment,$299.00,109135.0
22493,2015-12,Marina,Other,$119.00,43435.0
22494,2015-12,Marina,Apartment,$200.00,73000.0
22495,2015-12,Marina,Other,$199.00,72635.0
22496,2015-12,Marina,Apartment,$175.00,63875.0
22497,2015-12,Marina,Apartment,$225.00,82125.0
22498,2015-12,Marina,House,"$1,200.00",438000.0
22499,2015-12,Marina,Apartment,$300.00,109500.0
22500,2015-12,Marina,Apartment,$212.00,77380.0
22501,2015-12,Marina,Apartment,$240.00,87600.0
22502,2015-12,Marina,House,$285.00,104025.0
22503,2015-12,Marina,Apartment,$299.00,109135.0
22504,2015-12,Marina,House,$600.00,219000.0
22505,2015-12,Marina,Apartment,$239.00,87235.0
22506,2015-12,Marina,Bed & Breakfast,$148.00,54020.0
22507,2015-12,Marina,House,$245.00,89425.0
22508,2015-12,Marina,Apartment,$160.00,58400.0
22509,2015-12,Marina,Apartment,$190.00,69350.0
22510,2015-12,Marina,Apartment,$400.00,146000.0
22511,2015-12,Marina,Apartment,$475.00,173375.0
22512,2015-12,Marina,Condominium,$400.00,146000.0
22513,2015-12,Marina,Apartment,$195.00,71175.0
22514,2015-12,Marina,Apartment,$175.00,63875.0
22515,2015-12,Marina,Apartment,$299.00,109135.0
22516,2015-12,Marina,Apartment,$350.00,127750.0
22517,2015-12,Marina,Apartment,$230.00,83950.0
22518,2015-12,Marina,House,$125.00,45625.0
22519,2015-12,Marina,Apartment,$370.00,135050.0
22520,2015-12,Marina,Apartment,$299.00,109135.0
22521,2015-12,Marina,House,$150.00,54750.0
22522,2015-12,Marina,Apartment,$120.00,43800.0
22523,2015-12,Marina,Apartment,$205.00,74825.0
22524,2015-12,Marina,House,$875.00,319375.0
22525,2015-12,Marina,Apartment,$165.00,60225.0
22526,2015-12,Marina,Apartment,$475.00,173375.0
22527,2015-12,Marina,Condominium,$250.00,91250.0
22528,2015-12,Marina,Apartment,$350.00,127750.0
22529,2015-12,Marina,House,$279.00,101835.0
22530,2015-12,Marina,Apartment,$200.00,73000.0
22531,2015-12,Marina,Apartment,$175.00,63875.0
22532,2015-12,Marina,Apartment,$195.00,71175.0
22533,2015-12,Marina,Apartment,$250.00,91250.0
22534,2015-12,Marina,Apartment,$230.00,83950.0
22535,2015-12,Marina,House,$375.00,136875.0
22536,2015-12,Marina,Apartment,$244.00,89060.0
22537,2015-12,Marina,Apartment,$207.00,75555.0
22538,2015-12,Marina,Apartment,$250.00,91250.0
22539,2015-12,Marina,Apartment,$496.00,181040.0
22540,2015-12,Marina,House,"$1,599.00",583635.0
22541,2015-12,Marina,Apartment,$200.00,73000.0
22542,2015-12,Marina,Apartment,$420.00,153300.0
22543,2015-12,Marina,Apartment,$200.00,73000.0
22544,2015-12,Marina,Apartment,$229.00,83585.0
22545,2015-12,Marina,Apartment,$233.00,85045.0
22546,2015-12,Marina,Apartment,$150.00,54750.0
22547,2015-12,Marina,House,$210.00,76650.0
22548,2015-12,Marina,Apartment,$185.00,67525.0
22549,2015-12,Marina,Apartment,$190.00,69350.0
22550,2015-12,Marina,House,$250.00,91250.0
22551,2015-12,Marina,Apartment,$495.00,180675.0
22552,2015-12,Marina,Apartment,$110.00,40150.0
22553,2015-12,Marina,Condominium,$148.00,54020.0
22554,2015-12,Marina,Apartment,$250.00,91250.0
22555,2015-12,Marina,Apartment,$165.00,60225.0
22556,2015-12,Marina,Apartment,$345.00,125925.0
22557,2015-12,Marina,Other,$700.00,255500.0
22558,2015-12,Marina,Apartment,$205.00,74825.0
22559,2015-12,Marina,Apartment,$298.00,108770.0
22560,2015-12,Marina,Apartment,$220.00,80300.0
22561,2015-12,Marina,Apartment,$250.00,91250.0
22562,2015-12,Marina,Apartment,$250.00,91250.0
22563,2015-12,Marina,Apartment,$325.00,118625.0
22564,2015-12,Marina,House,$760.00,277400.0
22565,2015-12,Marina,Apartment,$222.00,81030.0
22566,2015-12,Marina,Apartment,$200.00,73000.0
22567,2015-12,Marina,Apartment,$195.00,71175.0
22568,2015-12,Marina,Condominium,$150.00,54750.0
22569,2015-12,Marina,Apartment,$349.00,127385.0
22570,2015-12,Marina,Apartment,$350.00,127750.0
22571,2015-12,Marina,Cabin,$340.00,124100.0
22572,2015-12,Marina,Apartment,$275.00,100375.0
22573,2015-12,Marina,Apartment,$275.00,100375.0
22574,2015-12,Marina,Apartment,$74.00,27010.0
22575,2015-12,Marina,Apartment,$250.00,91250.0
22576,2015-12,Marina,House,"$4,000.00",1460000.0
22577,2015-12,Marina,Apartment,$250.00,91250.0
22578,2015-12,Marina,Apartment,$199.00,72635.0
22579,2015-12,Marina,Apartment,$164.00,59860.0
22580,2015-12,Marina,House,$250.00,91250.0
22581,2015-12,Marina,Apartment,$195.00,71175.0
22582,2015-12,Marina,Apartment,$450.00,164250.0
22583,2015-12,Marina,Apartment,$159.00,58035.0
22584,2015-12,Marina,Apartment,$225.00,82125.0
22585,2015-12,Marina,Apartment,$325.00,118625.0
22586,2015-12,Marina,Apartment,$250.00,91250.0
22587,2015-12,Marina,Apartment,$250.00,91250.0
22588,2015-12,Marina,Apartment,$249.00,90885.0
22589,2015-12,Marina,Apartment,$325.00,118625.0
22590,2015-12,Marina,Apartment,$159.00,58035.0
22591,2015-12,Marina,Apartment,$140.00,51100.0
22592,2015-12,Marina,Apartment,$240.00,87600.0
22593,2015-12,Marina,Apartment,$249.00,90885.0
22594,2015-12,Marina,Apartment,$250.00,91250.0
22595,2015-12,Marina,Apartment,$150.00,54750.0
22596,2015-12,Marina,Other,$158.00,57670.0
22597,2015-12,Marina,House,$400.00,146000.0
22598,2015-12,Marina,Apartment,$168.00,61320.0
22599,2015-12,Marina,House,$300.00,109500.0
22600,2015-12,Marina,Apartment,$250.00,91250.0
22601,2015-12,Marina,House,$495.00,180675.0
22602,2015-12,Marina,House,$495.00,180675.0
22603,2015-12,Marina,Apartment,$300.00,109500.0
22604,2015-12,Marina,Apartment,$450.00,164250.0
22605,2015-12,Marina,Apartment,$135.00,49275.0
22606,2015-12,Marina,Apartment,$225.00,82125.0
22607,2015-12,Marina,Apartment,$140.00,51100.0
22608,2015-12,Marina,Condominium,$249.00,90885.0
22609,2015-12,Marina,Apartment,$144.00,52560.0
22610,2015-12,Marina,Apartment,$179.00,65335.0
22611,2015-12,Marina,House,$495.00,180675.0
22612,2015-12,Marina,Apartment,$993.00,362445.0
22613,2015-12,Marina,Apartment,$159.00,58035.0
22614,2015-12,Marina,Apartment,$200.00,73000.0
22615,2015-12,Marina,Apartment,$275.00,100375.0
22616,2015-12,Marina,House,$500.00,182500.0
22617,2015-12,Marina,Apartment,$180.00,65700.0
22618,2015-12,Marina,Apartment,$360.00,131400.0
22619,2015-12,Marina,Apartment,$175.00,63875.0
22620,2015-12,Marina,House,$500.00,182500.0
22621,2015-12,Marina,Apartment,$350.00,127750.0
22622,2015-12,Marina,House,"$1,000.00",365000.0
22623,2015-12,Marina,House,$179.00,65335.0
22624,2015-12,Marina,Apartment,$435.00,158775.0
22625,2015-12,Marina,Apartment,$200.00,73000.0
22626,2015-12,Marina,Apartment,$228.00,83220.0
22627,2015-12,Marina,House,$349.00,127385.0
22628,2015-12,Marina,Apartment,$245.00,89425.0
22629,2015-12,Marina,Condominium,$275.00,100375.0
22630,2015-12,Marina,Apartment,$330.00,120450.0
22631,2015-12,Marina,Apartment,$160.00,58400.0
22632,2015-12,Marina,Apartment,$149.00,54385.0
